Transcript stable ID	HGNC symbol
ENST00000509254	MAEA
ENST00000502558	MAEA
ENST00000514708	MAEA
ENST00000508634	MAEA
ENST00000503693	MAEA
ENST00000509531	MAEA
ENST00000510862	MAEA
ENST00000510794	MAEA
ENST00000512842	MAEA
ENST00000505839	MAEA
ENST00000512289	MAEA
ENST00000506530	MAEA
ENST00000503162	MAEA
ENST00000515766	MAEA
ENST00000424586	TYROBP
ENST00000587837	TYROBP
ENST00000585901	TYROBP
ENST00000544690	TYROBP
ENST00000262629	TYROBP
ENST00000586946	TYROBP
ENST00000588439	TYROBP
ENST00000589517	TYROBP
ENST00000585626	TYROBP
ENST00000359154	WWP2
ENST00000561780	WWP2
ENST00000569620	WWP2
ENST00000568845	WWP2
ENST00000563659	WWP2
ENST00000569658	WWP2
ENST00000569174	WWP2
ENST00000544162	WWP2
ENST00000567986	WWP2
ENST00000563618	WWP2
ENST00000570104	WWP2
ENST00000569297	WWP2
ENST00000567579	WWP2
ENST00000566463	WWP2
ENST00000568684	WWP2
ENST00000568185	WWP2
ENST00000568818	WWP2
ENST00000567161	WWP2
ENST00000567303	WWP2
ENST00000356003	WWP2
ENST00000335390	TMEM17
ENST00000479763	TMEM17
ENST00000494919	TMEM17
ENST00000573331	TMEM256-PLSCR3
ENST00000570600	TMEM256-PLSCR3
ENST00000571125	TMEM256-PLSCR3
ENST00000570569	TMEM256-PLSCR3
ENST00000254323	ZSWIM4
ENST00000590508	ZSWIM4
ENST00000592227	ZSWIM4
ENST00000489052	CHCHD5
ENST00000324913	CHCHD5
ENST00000454841	CHCHD5
ENST00000409719	CHCHD5
ENST00000469030	CHCHD5
ENST00000302422	TMEM256
ENST00000575427	TMEM256
ENST00000576017	TMEM256
ENST00000645891	ASB18
ENST00000409749	ASB18
ENST00000447030	ASB18
ENST00000430053	ASB18
ENST00000487961	ASB18
ENST00000469508	ASB18
ENST00000588115	BRME1
ENST00000586783	BRME1
ENST00000346736	BRME1
ENST00000591586	BRME1
ENST00000586500	BRME1
ENST00000591439	BRME1
ENST00000589393	BRME1
ENST00000585755	BRME1
ENST00000575301	NLGN2
ENST00000572893	NLGN2
ENST00000302926	NLGN2
ENST00000570940	NLGN2
ENST00000289388	CATIP
ENST00000480532	CATIP
ENST00000495773	CATIP
ENST00000481940	CATIP
ENST00000494447	CATIP
ENST00000354955	FMOD
ENST00000647586	FMOD
ENST00000493296	FMOD
ENST00000461936	FMOD
ENST00000265044	SSR3
ENST00000467789	SSR3
ENST00000498205	SSR3
ENST00000476217	SSR3
ENST00000478842	SSR3
ENST00000464138	SSR3
ENST00000463503	SSR3
ENST00000496050	SSR3
ENST00000467733	SSR3
ENST00000542765	LDHB
ENST00000470985	LDHB
ENST00000396076	LDHB
ENST00000350669	LDHB
ENST00000673047	LDHB
ENST00000396075	LDHB
ENST00000470280	LDHB
ENST00000450584	LDHB
ENST00000539782	LDHB
ENST00000544151	LDHB
ENST00000535112	LDHB
ENST00000323675	SPEM1
ENST00000254337	DCAF15
ENST00000591802	DCAF15
ENST00000585468	DCAF15
ENST00000587307	DCAF15
ENST00000588523	DCAF15
ENST00000591385	DCAF15
ENST00000333870	SPEM2
ENST00000574034	SPEM2
ENST00000264376	CRYGD
ENST00000636696	SPEM3
ENST00000651079	SPEM3
ENST00000323206	TMEM102
ENST00000396568	TMEM102
ENST00000254325	RFX1
ENST00000588520	RFX1
ENST00000589239	RFX1
ENST00000589937	RFX1
ENST00000589760	RFX1
ENST00000588885	RFX1
ENST00000586913	RFX1
ENST00000319416	TEX35
ENST00000367643	TEX35
ENST00000367642	TEX35
ENST00000367641	TEX35
ENST00000419909	TEX35
ENST00000367639	TEX35
ENST00000442872	TEX35
ENST00000575235	FGF11
ENST00000293829	FGF11
ENST00000572907	FGF11
ENST00000575398	FGF11
ENST00000575082	FGF11
ENST00000576328	FGF11
ENST00000514044	ASTE1
ENST00000264992	ASTE1
ENST00000507978	ASTE1
ENST00000505290	ASTE1
ENST00000504964	ASTE1
ENST00000505545	ASTE1
ENST00000504725	ASTE1
ENST00000509060	ASTE1
ENST00000352681	RHBDL1
ENST00000561556	RHBDL1
ENST00000450775	RHBDL1
ENST00000219551	RHBDL1
ENST00000431365	RLN3
ENST00000585987	RLN3
ENST00000268171	FURIN
ENST00000610579	FURIN
ENST00000680053	FURIN
ENST00000618099	FURIN
ENST00000681804	FURIN
ENST00000680687	FURIN
ENST00000681865	FURIN
ENST00000558794	FURIN
ENST00000560018	FURIN
ENST00000680086	FURIN
ENST00000263379	IL27RA
ENST00000295901	PSMD6
ENST00000394431	PSMD6
ENST00000467853	PSMD6
ENST00000480205	PSMD6
ENST00000463139	PSMD6
ENST00000476464	PSMD6
ENST00000492933	PSMD6
ENST00000482510	PSMD6
ENST00000497315	PSMD6
ENST00000475036	PSMD6
ENST00000497323	PSMD6
ENST00000478185	PSMD6
ENST00000306071	CHRNB1
ENST00000572857	CHRNB1
ENST00000574054	CHRNB1
ENST00000570557	CHRNB1
ENST00000536404	CHRNB1
ENST00000576360	CHRNB1
ENST00000573209	CHRNB1
ENST00000575379	CHRNB1
ENST00000677428	UVSSA
ENST00000677286	UVSSA
ENST00000679192	UVSSA
ENST00000389851	UVSSA
ENST00000511216	UVSSA
ENST00000679242	UVSSA
ENST00000507531	UVSSA
ENST00000678994	UVSSA
ENST00000505716	UVSSA
ENST00000511563	UVSSA
ENST00000512728	UVSSA
ENST00000503548	UVSSA
ENST00000507422	UVSSA
ENST00000439084	SPATS2L
ENST00000409718	SPATS2L
ENST00000358677	SPATS2L
ENST00000409988	SPATS2L
ENST00000409385	SPATS2L
ENST00000439395	SPATS2L
ENST00000444012	SPATS2L
ENST00000451764	SPATS2L
ENST00000360760	SPATS2L
ENST00000423749	SPATS2L
ENST00000428692	SPATS2L
ENST00000471601	SPATS2L
ENST00000457757	SPATS2L
ENST00000453663	SPATS2L
ENST00000409140	SPATS2L
ENST00000459656	SPATS2L
ENST00000471533	SPATS2L
ENST00000409397	SPATS2L
ENST00000409151	SPATS2L
ENST00000421573	SPATS2L
ENST00000449647	SPATS2L
ENST00000438761	SPATS2L
ENST00000366118	SPATS2L
ENST00000468832	SPATS2L
ENST00000462190	SPATS2L
ENST00000460095	SPATS2L
ENST00000619961	SPATS2L
ENST00000266719	KERA
ENST00000488819	SLAMF7
ENST00000368043	SLAMF7
ENST00000368042	SLAMF7
ENST00000359331	SLAMF7
ENST00000495334	SLAMF7
ENST00000484221	SLAMF7
ENST00000458104	SLAMF7
ENST00000444090	SLAMF7
ENST00000458602	SLAMF7
ENST00000441662	SLAMF7
ENST00000621377	SLAMF7
ENST00000343348	SEMA6A
ENST00000257414	SEMA6A
ENST00000513137	SEMA6A
ENST00000515129	SEMA6A
ENST00000503865	SEMA6A
ENST00000510263	SEMA6A
ENST00000506114	SEMA6A
ENST00000514316	SEMA6A
ENST00000503402	SEMA6A
ENST00000510024	SEMA6A
ENST00000502996	SEMA6A
ENST00000503962	SEMA6A
ENST00000515009	SEMA6A
ENST00000509665	SEMA6A
ENST00000512156	SEMA6A
ENST00000622495	FBXO21
ENST00000550180	FBXO21
ENST00000330622	FBXO21
ENST00000547806	FBXO21
ENST00000548840	FBXO21
ENST00000549689	FBXO21
ENST00000551458	FBXO21
ENST00000427718	FBXO21
ENST00000661591	PALM3
ENST00000589048	PALM3
ENST00000340790	PALM3
ENST00000669674	PALM3
ENST00000607882	RABGEF1
ENST00000442563	RABGEF1
ENST00000450873	RABGEF1
ENST00000284957	RABGEF1
ENST00000439720	RABGEF1
ENST00000484547	RABGEF1
ENST00000461017	RABGEF1
ENST00000415766	TSNAXIP1
ENST00000466164	TSNAXIP1
ENST00000568990	TSNAXIP1
ENST00000487120	TSNAXIP1
ENST00000565339	TSNAXIP1
ENST00000563363	TSNAXIP1
ENST00000561639	TSNAXIP1
ENST00000567852	TSNAXIP1
ENST00000565148	TSNAXIP1
ENST00000388833	TSNAXIP1
ENST00000562633	TSNAXIP1
ENST00000561654	TSNAXIP1
ENST00000569504	TSNAXIP1
ENST00000431934	TSNAXIP1
ENST00000562321	TSNAXIP1
ENST00000565558	TSNAXIP1
ENST00000269720	MISP3
ENST00000587086	MISP3
ENST00000591982	MISP3
ENST00000590772	MISP3
ENST00000548523	C19orf67
ENST00000343945	C19orf67
ENST00000547589	C19orf67
ENST00000494598	PLCH1
ENST00000460012	PLCH1
ENST00000447496	PLCH1
ENST00000340059	PLCH1
ENST00000469040	PLCH1
ENST00000334686	PLCH1
ENST00000533683	SAMD1
ENST00000269724	SAMD1
ENST00000541938	SAMD1
ENST00000677971	PRKACA
ENST00000677951	PRKACA
ENST00000308677	PRKACA
ENST00000350356	PRKACA
ENST00000590853	PRKACA
ENST00000587372	PRKACA
ENST00000589994	PRKACA
ENST00000588209	PRKACA
ENST00000679067	PRKACA
ENST00000587533	PRKACA
ENST00000536649	PRKACA
ENST00000593092	PRKACA
ENST00000589284	PRKACA
ENST00000678736	PRKACA
ENST00000422806	NKX1-1
ENST00000412468	SLC35G6
ENST00000005259	BCAP29
ENST00000465919	BCAP29
ENST00000486326	BCAP29
ENST00000466094	BCAP29
ENST00000494086	BCAP29
ENST00000482371	BCAP29
ENST00000445771	BCAP29
ENST00000442065	BCAP29
ENST00000479917	BCAP29
ENST00000421217	BCAP29
ENST00000457837	BCAP29
ENST00000379117	BCAP29
ENST00000473124	BCAP29
ENST00000491150	BCAP29
ENST00000436699	BCAP29
ENST00000490060	BCAP29
ENST00000574668	TMEM88
ENST00000301599	TMEM88
ENST00000571846	CYB5D1
ENST00000574357	CYB5D1
ENST00000332439	CYB5D1
ENST00000570446	CYB5D1
ENST00000573940	CYB5D1
ENST00000574196	CYB5D1
ENST00000307358	HTRA3
ENST00000382512	HTRA3
ENST00000540486	TRAPPC1
ENST00000571739	TRAPPC1
ENST00000303731	TRAPPC1
ENST00000575639	TRAPPC1
ENST00000571947	TRAPPC1
ENST00000572656	TRAPPC1
ENST00000573989	TRAPPC1
ENST00000263382	ASF1B
ENST00000592798	ASF1B
ENST00000590835	ASF1B
ENST00000589468	ASF1B
ENST00000474890	ASF1B
ENST00000379224	ISG20
ENST00000560741	ISG20
ENST00000558992	ISG20
ENST00000559876	ISG20
ENST00000558942	ISG20
ENST00000306072	ISG20
ENST00000560573	ISG20
ENST00000557824	ISG20
ENST00000558236	ISG20
ENST00000560746	ISG20
ENST00000546338	ISG20
ENST00000512992	NSD1
ENST00000510954	NSD1
ENST00000508896	NSD1
ENST00000602285	NSD1
ENST00000439151	NSD1
ENST00000511258	NSD1
ENST00000347982	NSD1
ENST00000644863	NSD1
ENST00000638627	NSD1
ENST00000375350	NSD1
ENST00000508029	NSD1
ENST00000503056	NSD1
ENST00000504457	NSD1
ENST00000505395	NSD1
ENST00000515735	NSD1
ENST00000513736	NSD1
ENST00000354179	NSD1
ENST00000340736	ADGRL1
ENST00000361434	ADGRL1
ENST00000593005	ADGRL1
ENST00000592164	ADGRL1
ENST00000589616	ADGRL1
ENST00000588677	ADGRL1
ENST00000591528	ADGRL1
ENST00000590223	ADGRL1
ENST00000680343	PPIB
ENST00000681397	PPIB
ENST00000681658	PPIB
ENST00000300026	PPIB
ENST00000680158	PPIB
ENST00000561048	PPIB
ENST00000558492	PPIB
ENST00000367460	RGS18
ENST00000481707	RGS18
ENST00000492967	RGS18
ENST00000491030	RGS18
ENST00000576538	CNTROB
ENST00000380262	CNTROB
ENST00000563694	CNTROB
ENST00000570782	CNTROB
ENST00000570784	CNTROB
ENST00000575408	CNTROB
ENST00000565740	CNTROB
ENST00000571540	CNTROB
ENST00000571632	CNTROB
ENST00000576587	CNTROB
ENST00000576922	CNTROB
ENST00000574430	CNTROB
ENST00000576723	CNTROB
ENST00000573862	CNTROB
ENST00000576536	CNTROB
ENST00000247833	RAB3IP
ENST00000378815	RAB3IP
ENST00000417413	RAB3IP
ENST00000483530	RAB3IP
ENST00000549760	RAB3IP
ENST00000550536	RAB3IP
ENST00000378809	RAB3IP
ENST00000362025	RAB3IP
ENST00000552199	RAB3IP
ENST00000547591	RAB3IP
ENST00000550647	RAB3IP
ENST00000547055	RAB3IP
ENST00000551641	RAB3IP
ENST00000553099	RAB3IP
ENST00000526994	RAB3IP
ENST00000550847	RAB3IP
ENST00000481897	RAB3IP
ENST00000552610	RAB3IP
ENST00000512594	ABLIM2
ENST00000676532	ABLIM2
ENST00000361737	ABLIM2
ENST00000447017	ABLIM2
ENST00000509819	ABLIM2
ENST00000514025	ABLIM2
ENST00000545242	ABLIM2
ENST00000341937	ABLIM2
ENST00000361581	ABLIM2
ENST00000407564	ABLIM2
ENST00000505872	ABLIM2
ENST00000428004	ABLIM2
ENST00000504172	ABLIM2
ENST00000510277	ABLIM2
ENST00000515079	ABLIM2
ENST00000502800	ABLIM2
ENST00000436239	GNPAT
ENST00000366647	GNPAT
ENST00000416000	GNPAT
ENST00000644483	GNPAT
ENST00000492459	GNPAT
ENST00000469332	GNPAT
ENST00000642989	AP3B2
ENST00000535359	AP3B2
ENST00000668990	AP3B2
ENST00000660624	AP3B2
ENST00000543938	AP3B2
ENST00000679891	AP3B2
ENST00000680912	AP3B2
ENST00000679388	AP3B2
ENST00000679950	AP3B2
ENST00000681327	AP3B2
ENST00000680492	AP3B2
ENST00000680946	AP3B2
ENST00000681464	AP3B2
ENST00000681452	AP3B2
ENST00000679531	AP3B2
ENST00000681044	AP3B2
ENST00000537735	AP3B2
ENST00000652847	AP3B2
ENST00000663651	AP3B2
ENST00000261722	AP3B2
ENST00000667758	AP3B2
ENST00000669930	AP3B2
ENST00000661532	AP3B2
ENST00000666973	AP3B2
ENST00000657321	AP3B2
ENST00000668385	AP3B2
ENST00000535348	AP3B2
ENST00000535385	AP3B2
ENST00000668458	AP3B2
ENST00000665513	AP3B2
ENST00000664460	AP3B2
ENST00000659252	AP3B2
ENST00000669880	AP3B2
ENST00000666055	AP3B2
ENST00000666894	AP3B2
ENST00000666672	AP3B2
ENST00000559888	AP3B2
ENST00000541693	AP3B2
ENST00000542200	AP3B2
ENST00000535513	AP3B2
ENST00000561455	AP3B2
ENST00000560529	AP3B2
ENST00000465804	WWTR1
ENST00000360632	WWTR1
ENST00000467467	WWTR1
ENST00000471586	WWTR1
ENST00000494754	WWTR1
ENST00000472417	WWTR1
ENST00000485244	WWTR1
ENST00000479238	WWTR1
ENST00000485352	WWTR1
ENST00000475579	WWTR1
ENST00000460517	WWTR1
ENST00000474080	WWTR1
ENST00000009041	STARD3NL
ENST00000434197	STARD3NL
ENST00000471550	STARD3NL
ENST00000396013	STARD3NL
ENST00000440144	STARD3NL
ENST00000453225	STARD3NL
ENST00000429075	STARD3NL
ENST00000262803	UPF1
ENST00000599848	UPF1
ENST00000601981	UPF1
ENST00000594504	UPF1
ENST00000600012	UPF1
ENST00000600868	UPF1
ENST00000598209	UPF1
ENST00000600310	UPF1
ENST00000598471	UPF1
ENST00000601689	UPF1
ENST00000594243	UPF1
ENST00000596842	UPF1
ENST00000600689	UPF1
ENST00000366930	TGFB2
ENST00000366929	TGFB2
ENST00000488793	TGFB2
ENST00000479322	TGFB2
ENST00000273261	LRIG1
ENST00000383703	LRIG1
ENST00000496559	LRIG1
ENST00000495037	LRIG1
ENST00000491821	LRIG1
ENST00000497721	LRIG1
ENST00000498287	LRIG1
ENST00000475366	LRIG1
ENST00000495671	LRIG1
ENST00000273960	HERC6
ENST00000380265	HERC6
ENST00000264346	HERC6
ENST00000504905	HERC6
ENST00000506714	HERC6
ENST00000502870	HERC6
ENST00000515365	HERC6
ENST00000506842	HERC6
ENST00000296604	RANBP3L
ENST00000502994	RANBP3L
ENST00000515759	RANBP3L
ENST00000505865	RANBP3L
ENST00000367157	NUAK2
ENST00000683963	CTNNA3
ENST00000682758	CTNNA3
ENST00000684154	CTNNA3
ENST00000433211	CTNNA3
ENST00000682945	CTNNA3
ENST00000373735	CTNNA3
ENST00000683624	CTNNA3
ENST00000684489	CTNNA3
ENST00000683272	CTNNA3
ENST00000494580	CTNNA3
ENST00000683771	CTNNA3
ENST00000682166	CTNNA3
ENST00000683630	CTNNA3
ENST00000545309	CTNNA3
ENST00000330298	CTNNA3
ENST00000682505	CTNNA3
ENST00000254854	GUCY2D
ENST00000574510	GUCY2D
ENST00000447480	TRIM4
ENST00000355947	TRIM4
ENST00000349062	TRIM4
ENST00000354241	TRIM4
ENST00000496896	TRIM4
ENST00000419367	ODR4
ENST00000367470	ODR4
ENST00000287859	ODR4
ENST00000478571	ODR4
ENST00000461662	ODR4
ENST00000573487	TMEM159
ENST00000233047	TMEM159
ENST00000572258	TMEM159
ENST00000574092	TMEM159
ENST00000261388	TMEM159
ENST00000451578	TMEM159
ENST00000572599	TMEM159
ENST00000577162	TMEM159
ENST00000573688	TMEM159
ENST00000572022	ALOX15B
ENST00000380173	ALOX15B
ENST00000380183	ALOX15B
ENST00000571240	ALOX15B
ENST00000573359	ALOX15B
ENST00000231668	BNIP1
ENST00000351486	BNIP1
ENST00000352523	BNIP1
ENST00000393770	BNIP1
ENST00000519459	BNIP1
ENST00000361320	LRRTM3
ENST00000485868	LRRTM3
ENST00000472278	LRRTM3
ENST00000497503	CPA5
ENST00000463587	CPA5
ENST00000461828	CPA5
ENST00000495736	CPA5
ENST00000494311	CPA5
ENST00000466363	CPA5
ENST00000485477	CPA5
ENST00000431780	CPA5
ENST00000474905	CPA5
ENST00000393213	CPA5
ENST00000479492	CPA5
ENST00000225171	DNAJC12
ENST00000483798	DNAJC12
ENST00000480963	DNAJC12
ENST00000339758	DNAJC12
ENST00000480180	DNAJC12
ENST00000247005	GDF1
ENST00000264350	HERC5
ENST00000508695	HERC5
ENST00000508159	HERC5
ENST00000510223	HERC5
ENST00000502913	HERC5
ENST00000367816	ATP1B1
ENST00000367815	ATP1B1
ENST00000494797	ATP1B1
ENST00000447419	PTX4
ENST00000440447	PTX4
ENST00000293922	PTX4
ENST00000600528	COPE
ENST00000262812	COPE
ENST00000349893	COPE
ENST00000595984	COPE
ENST00000600932	COPE
ENST00000598969	COPE
ENST00000351079	COPE
ENST00000593827	COPE
ENST00000597026	COPE
ENST00000597646	COPE
ENST00000599964	COPE
ENST00000212015	SIRT1
ENST00000497639	SIRT1
ENST00000432464	SIRT1
ENST00000473922	SIRT1
ENST00000406900	SIRT1
ENST00000403579	SIRT1
ENST00000568263	AMDHD2
ENST00000293971	AMDHD2
ENST00000302956	AMDHD2
ENST00000565963	AMDHD2
ENST00000413459	AMDHD2
ENST00000563633	AMDHD2
ENST00000648227	AMDHD2
ENST00000567475	AMDHD2
ENST00000569219	AMDHD2
ENST00000566706	AMDHD2
ENST00000569879	AMDHD2
ENST00000563556	AMDHD2
ENST00000565570	AMDHD2
ENST00000570028	AMDHD2
ENST00000566947	AMDHD2
ENST00000561487	AMDHD2
ENST00000563444	AMDHD2
ENST00000563145	AMDHD2
ENST00000563453	AMDHD2
ENST00000419358	TEX264
ENST00000489026	TEX264
ENST00000341333	TEX264
ENST00000412249	TEX264
ENST00000425781	TEX264
ENST00000415259	TEX264
ENST00000395057	TEX264
ENST00000416589	TEX264
ENST00000493444	TEX264
ENST00000457927	TEX264
ENST00000444233	TEX264
ENST00000483429	TEX264
ENST00000463857	TEX264
ENST00000614067	TEX264
ENST00000457573	TEX264
ENST00000611400	TEX264
ENST00000239462	TNN
ENST00000621086	TNN
ENST00000622870	TNN
ENST00000282369	TRIM36
ENST00000513154	TRIM36
ENST00000514154	TRIM36
ENST00000513485	TRIM36
ENST00000515104	TRIM36
ENST00000510222	TRIM36
ENST00000508894	TRIM36
ENST00000379618	TRIM36
ENST00000511701	TRIM36
ENST00000379617	TRIM36
ENST00000379141	LRIG3
ENST00000320743	LRIG3
ENST00000433272	LRIG3
ENST00000550825	LRIG3
ENST00000552646	LRIG3
ENST00000547329	LRIG3
ENST00000550304	LRIG3
ENST00000552267	LRIG3
ENST00000548968	LRIG3
ENST00000647874	ALOX12B
ENST00000649809	ALOX12B
ENST00000650441	ALOX12B
ENST00000577351	ALOX12B
ENST00000583276	ALOX12B
ENST00000584116	ALOX12B
ENST00000338820	DNAJB12
ENST00000394903	DNAJB12
ENST00000444643	DNAJB12
ENST00000461919	DNAJB12
ENST00000463786	DNAJB12
ENST00000473051	DNAJB12
ENST00000273968	PYURF
ENST00000527353	PIGY
ENST00000255622	PDE6B
ENST00000496514	PDE6B
ENST00000465426	PDE6B
ENST00000474251	PDE6B
ENST00000487902	PDE6B
ENST00000476034	PDE6B
ENST00000488061	PDE6B
ENST00000429163	PDE6B
ENST00000467152	PDE6B
ENST00000460119	PDE6B
ENST00000471824	PDE6B
ENST00000461490	PDE6B
ENST00000264993	CDV3
ENST00000431519	CDV3
ENST00000503932	CDV3
ENST00000508481	CDV3
ENST00000420115	CDV3
ENST00000504867	CDV3
ENST00000507408	CDV3
ENST00000511392	CDV3
ENST00000515421	CDV3
ENST00000497228	FMO4
ENST00000475780	FMO4
ENST00000367749	FMO4
ENST00000462992	FMO4
ENST00000480136	FMO4
ENST00000583337	KLF14
ENST00000639828	KCTD7
ENST00000275532	KCTD7
ENST00000640385	KCTD7
ENST00000443322	KCTD7
ENST00000639879	KCTD7
ENST00000640851	KCTD7
ENST00000638524	KCTD7
ENST00000449064	KCTD7
ENST00000638540	KCTD7
ENST00000640234	KCTD7
ENST00000640601	KCTD7
ENST00000326685	ABLIM3
ENST00000309868	ABLIM3
ENST00000506113	ABLIM3
ENST00000515171	ABLIM3
ENST00000504238	ABLIM3
ENST00000508983	ABLIM3
ENST00000515796	ABLIM3
ENST00000514212	ABLIM3
ENST00000519549	ABLIM3
ENST00000517451	ABLIM3
ENST00000502855	ABLIM3
ENST00000356541	ABLIM3
ENST00000472493	DUSP13
ENST00000372702	DUSP13
ENST00000464872	DUSP13
ENST00000605915	DUSP13
ENST00000478873	DUSP13
ENST00000308475	DUSP13
ENST00000479884	DUSP13
ENST00000394707	DUSP13
ENST00000494588	DUSP13
ENST00000372700	DUSP13
ENST00000607487	DUSP13
ENST00000607009	DUSP13
ENST00000473072	DUSP13
ENST00000491677	DUSP13
ENST00000607131	DUSP13
ENST00000541682	HES7
ENST00000317814	HES7
ENST00000577735	HES7
ENST00000317276	PER1
ENST00000581082	PER1
ENST00000582719	PER1
ENST00000583677	PER1
ENST00000585284	PER1
ENST00000579098	PER1
ENST00000578089	PER1
ENST00000578950	PER1
ENST00000354903	PER1
ENST00000583559	PER1
ENST00000581395	PER1
ENST00000585095	PER1
ENST00000577424	PER1
ENST00000579203	PER1
ENST00000578223	PER1
ENST00000579065	PER1
ENST00000581703	PER1
ENST00000577253	PER1
ENST00000584202	PER1
ENST00000609256	BHLHA15
ENST00000314018	BHLHA15
ENST00000361368	SMURF1
ENST00000361125	SMURF1
ENST00000480055	SMURF1
ENST00000472627	SMURF1
ENST00000551109	ZNF385A
ENST00000352268	ZNF385A
ENST00000394313	ZNF385A
ENST00000550779	ZNF385A
ENST00000338010	ZNF385A
ENST00000546970	ZNF385A
ENST00000552382	ZNF385A
ENST00000551771	ZNF385A
ENST00000546919	ZNF385A
ENST00000549937	ZNF385A
ENST00000549962	ZNF385A
ENST00000547210	ZNF385A
ENST00000550774	ZNF385A
ENST00000550120	ZNF385A
ENST00000551864	ZNF385A
ENST00000647318	NOD2
ENST00000646677	NOD2
ENST00000526417	NOD2
ENST00000641284	NOD2
ENST00000531674	NOD2
ENST00000300589	NOD2
ENST00000527070	NOD2
ENST00000532206	NOD2
ENST00000524712	NOD2
ENST00000527052	NOD2
ENST00000529633	NOD2
ENST00000534057	NOD2
ENST00000534067	NOD2
ENST00000383075	ZIC4
ENST00000472749	ZIC4
ENST00000494569	ZIC4
ENST00000493664	ZIC4
ENST00000484399	ZIC4
ENST00000473123	ZIC4
ENST00000463850	ZIC4
ENST00000480015	ZIC4
ENST00000464502	ZIC4
ENST00000491672	ZIC4
ENST00000475502	ZIC4
ENST00000462748	ZIC4
ENST00000484586	ZIC4
ENST00000463250	ZIC4
ENST00000464144	ZIC4
ENST00000425731	ZIC4
ENST00000525172	ZIC4
ENST00000366978	NSL1
ENST00000366977	NSL1
ENST00000366976	NSL1
ENST00000626725	NSL1
ENST00000473995	NSL1
ENST00000487995	NSL1
ENST00000629999	DDX49
ENST00000599981	DDX49
ENST00000599373	DDX49
ENST00000594021	DDX49
ENST00000247003	DDX49
ENST00000595858	DDX49
ENST00000593361	DDX49
ENST00000598972	DDX49
ENST00000602113	DDX49
ENST00000601803	DDX49
ENST00000599156	DDX49
ENST00000601772	DDX49
ENST00000598277	DDX49
ENST00000596502	DDX49
ENST00000565329	ABCC11
ENST00000353782	ABCC11
ENST00000356608	ABCC11
ENST00000394747	ABCC11
ENST00000569172	ABCC11
ENST00000567385	ABCC11
ENST00000565487	ABCC11
ENST00000569991	ABCC11
ENST00000394748	ABCC11
ENST00000304639	RNASE3
ENST00000263054	SORCS1
ENST00000369698	SORCS1
ENST00000473866	SORCS1
ENST00000452214	SORCS1
ENST00000478809	SORCS1
ENST00000486192	SORCS1
ENST00000472196	SORCS1
ENST00000344440	SORCS1
ENST00000612154	SORCS1
ENST00000622431	SORCS1
ENST00000462405	HFM1
ENST00000370425	HFM1
ENST00000430465	HFM1
ENST00000497520	HFM1
ENST00000481900	HFM1
ENST00000488023	HFM1
ENST00000448819	HFM1
ENST00000427444	HFM1
ENST00000455133	HFM1
ENST00000418710	SP8
ENST00000361443	SP8
ENST00000617581	SP8
ENST00000399770	GRXCR1
ENST00000429267	CCZ1B
ENST00000597208	CCZ1B
ENST00000481830	CCZ1B
ENST00000472464	CCZ1B
ENST00000316731	CCZ1B
ENST00000467004	CCZ1B
ENST00000468078	CCZ1B
ENST00000462378	CCZ1B
ENST00000485620	CCZ1B
ENST00000411858	CCZ1B
ENST00000490178	CCZ1B
ENST00000496187	CCZ1B
ENST00000464543	CCZ1B
ENST00000486840	CCZ1B
ENST00000626257	CCZ1B
ENST00000504801	GRIA2
ENST00000512774	GRIA2
ENST00000507898	GRIA2
ENST00000393815	GRIA2
ENST00000509417	GRIA2
ENST00000645636	GRIA2
ENST00000296526	GRIA2
ENST00000471736	GRIA2
ENST00000264426	GRIA2
ENST00000506284	GRIA2
ENST00000323661	GRIA2
ENST00000505888	GRIA2
ENST00000503437	GRIA2
ENST00000510854	GRIA2
ENST00000503980	GRIA2
ENST00000539726	CD163L1
ENST00000542055	CD163L1
ENST00000543841	CD163L1
ENST00000313599	CD163L1
ENST00000416109	CD163L1
ENST00000546182	CD163L1
ENST00000545597	CD163L1
ENST00000544331	CD163L1
ENST00000545926	CD163L1
ENST00000543276	CD163L1
ENST00000482155	STIMATE
ENST00000355083	STIMATE
ENST00000477591	STIMATE
ENST00000464769	STIMATE
ENST00000485356	STIMATE
ENST00000467979	STIMATE
ENST00000300688	ATP5MG
ENST00000529790	ATP5MG
ENST00000529770	ATP5MG
ENST00000533172	ATP5MG
ENST00000524422	ATP5MG
ENST00000529460	ATP5MG
ENST00000534385	ATP5MG
ENST00000527186	ATP5MG
ENST00000447998	DCTN4
ENST00000424236	DCTN4
ENST00000446090	DCTN4
ENST00000518909	DCTN4
ENST00000522625	DCTN4
ENST00000521728	DCTN4
ENST00000519552	DCTN4
ENST00000519313	DCTN4
ENST00000518015	DCTN4
ENST00000521448	DCTN4
ENST00000521533	DCTN4
ENST00000521093	DCTN4
ENST00000520195	DCTN4
ENST00000517421	DCTN4
ENST00000627368	DCTN4
ENST00000647395	THPO
ENST00000649095	THPO
ENST00000445696	THPO
ENST00000421442	THPO
ENST00000645603	THPO
ENST00000650229	THPO
ENST00000477594	THPO
ENST00000648612	THPO
ENST00000434945	POGLUT3
ENST00000323468	POGLUT3
ENST00000530529	POGLUT3
